order_item_id,order_id,product_id,quantity,unit_price,line_amount
19938,9682,128,1,514.19,514.19
19939,9683,91,2,321.72,643.44
19940,9684,53,2,293.58,587.16
19941,9684,154,6,830.12,4980.72
19942,9684,176,2,566.81,1133.62
19943,9685,211,1,29.21,29.21
19944,9685,246,2,164.16,328.32
19945,9685,182,2,259.43,518.86
19946,9686,71,5,902.9,4514.5
19947,9686,225,5,5.23,26.15
19948,9686,244,6,168.53,1011.18
19949,9687,2,1,744.48,744.48
19950,9687,195,3,254.49,763.47
19951,9687,13,4,372.41,1489.64
19952,9687,135,3,909.27,2727.81
19953,9688,1,1,594.95,594.95
19954,9689,246,5,164.16,820.8
19955,9689,109,2,351.02,702.04
19956,9689,248,2,696.59,1393.18
19957,9690,71,6,902.9,5417.4
19958,9690,237,3,84.37,253.11
19959,9690,200,2,729.29,1458.58
19960,9691,224,1,740.44,740.44
19961,9692,163,2,279.26,558.52
19962,9692,48,5,982.38,4911.9
19963,9692,151,1,354.57,354.57
19964,9692,239,2,420.94,841.88
19965,9693,82,2,52.23,104.46
19966,9693,13,4,372.41,1489.64
19967,9694,237,5,84.37,421.85
19968,9694,105,4,278.3,1113.2
19969,9694,122,1,664.63,664.63
19970,9695,228,1,458.73,458.73
19971,9696,9,2,691.74,1383.48
19972,9697,244,4,168.53,674.12
19973,9697,89,2,45.51,91.02
19974,9698,166,6,637.83,3826.98
19975,9698,153,4,897.02,3588.08
19976,9699,182,5,259.43,1297.15
19977,9699,129,4,386.74,1546.96
19978,9699,12,3,476.61,1429.83
19979,9700,233,1,591.68,591.68
19980,9701,7,3,89.56,268.68
19981,9702,238,5,785.23,3926.15
19982,9702,14,2,410.96,821.92
19983,9702,131,6,828.42,4970.52
19984,9702,92,6,657.85,3947.1
19985,9702,240,1,317.05,317.05
19986,9703,82,2,52.23,104.46
19987,9703,196,6,395.36,2372.16
19988,9703,28,5,932.51,4662.55
19989,9704,49,2,840.77,1681.54
19990,9705,78,6,809.86,4859.16
19991,9706,249,2,212.88,425.76
19992,9707,193,6,864.81,5188.86
19993,9708,232,1,427.2,427.2
19994,9709,25,3,909.57,2728.71
19995,9709,212,6,942.96,5657.76
19996,9710,103,4,575.68,2302.72
19997,9710,212,5,942.96,4714.8
19998,9711,174,6,61.59,369.54
19999,9711,95,5,784.65,3923.25
20000,9712,5,2,525.64,1051.28
20001,9712,211,4,29.21,116.84
20002,9713,141,1,875.84,875.84
20003,9713,186,1,315.98,315.98
20004,9714,212,1,942.96,942.96
20005,9714,2,4,744.48,2977.92
20006,9714,73,2,112.35,224.7
20007,9715,198,2,591.96,1183.92
20008,9715,142,4,681.81,2727.24
20009,9715,227,1,963.03,963.03
20010,9716,87,3,240.64,721.92
20011,9716,60,4,675.63,2702.52
20012,9717,129,6,386.74,2320.44
20013,9717,9,2,691.74,1383.48
20014,9718,127,2,820.42,1640.84
20015,9718,53,4,293.58,1174.32
20016,9719,108,4,660.36,2641.44
20017,9719,170,1,873.97,873.97
20018,9719,4,4,877.92,3511.68
20019,9720,14,2,410.96,821.92
20020,9720,58,5,66.15,330.75
20021,9721,145,4,359.65,1438.6
20022,9721,23,2,36.06,72.12
20023,9722,221,3,672.16,2016.48
20024,9722,67,4,709.59,2838.36
20025,9723,98,4,833.49,3333.96
20026,9724,137,5,714.68,3573.4
20027,9724,237,1,84.37,84.37
20028,9724,88,6,248.98,1493.88
20029,9724,86,2,375.3,750.6
20030,9725,4,6,877.92,5267.52
20031,9725,158,3,362.46,1087.38
20032,9725,29,5,298.78,1493.9
20033,9726,181,5,971.6,4858.0
20034,9726,90,6,467.95,2807.7
20035,9727,150,6,218.22,1309.32
20036,9727,7,4,89.56,358.24
20037,9727,33,3,575.67,1727.01
20038,9728,228,5,458.73,2293.65
20039,9728,188,4,511.89,2047.56
20040,9728,138,5,744.83,3724.15
20041,9728,7,2,89.56,179.12
20042,9729,30,5,152.33,761.65
20043,9729,138,5,744.83,3724.15
20044,9730,159,6,959.18,5755.08
20045,9730,205,4,819.55,3278.2
20046,9731,187,6,271.27,1627.62
20047,9732,36,4,369.48,1477.92
20048,9733,236,2,362.78,725.56
20049,9733,18,2,364.59,729.18
20050,9733,220,1,903.59,903.59
20051,9734,212,2,942.96,1885.92
20052,9734,184,2,654.2,1308.4
20053,9734,187,1,271.27,271.27
20054,9735,50,2,244.64,489.28
20055,9736,59,6,138.42,830.52
20056,9737,71,6,902.9,5417.4
20057,9737,134,4,619.41,2477.64
20058,9738,92,1,657.85,657.85
20059,9739,89,4,45.51,182.04
20060,9740,238,5,785.23,3926.15
20061,9741,232,2,427.2,854.4
20062,9741,120,1,526.15,526.15
20063,9741,9,1,691.74,691.74
20064,9742,58,1,66.15,66.15
20065,9743,85,1,171.52,171.52
20066,9743,116,1,370.64,370.64
20067,9743,166,6,637.83,3826.98
20068,9744,67,1,709.59,709.59
20069,9745,194,4,731.08,2924.32
20070,9745,62,3,825.28,2475.84
20071,9746,96,4,772.7,3090.8
20072,9747,113,1,593.43,593.43
20073,9747,234,4,240.03,960.12
20074,9747,168,4,76.94,307.76
20075,9747,219,5,682.09,3410.45
20076,9748,56,2,703.18,1406.36
20077,9748,127,1,820.42,820.42
20078,9749,173,5,984.62,4923.1
20079,9749,213,5,133.44,667.2
20080,9750,75,5,252.17,1260.85
20081,9751,154,4,830.12,3320.48
20082,9752,16,6,462.6,2775.6
20083,9752,220,5,903.59,4517.95
20084,9753,162,2,481.2,962.4
20085,9753,10,3,619.66,1858.98
20086,9753,132,1,876.17,876.17
20087,9754,38,5,736.58,3682.9
20088,9754,241,3,945.3,2835.9
20089,9754,44,3,424.98,1274.94
20090,9754,218,5,106.52,532.6
20091,9755,15,6,542.36,3254.16
20092,9755,229,6,580.8,3484.8
20093,9755,111,5,201.27,1006.35
20094,9756,55,2,609.75,1219.5
20095,9756,54,4,599.67,2398.68
20096,9757,198,5,591.96,2959.8
20097,9758,106,3,369.6,1108.8
20098,9758,246,1,164.16,164.16
20099,9759,225,1,5.23,5.23
20100,9760,15,2,542.36,1084.72
20101,9760,129,2,386.74,773.48
20102,9760,164,2,736.47,1472.94
20103,9761,201,6,476.63,2859.78
20104,9762,153,3,897.02,2691.06
20105,9763,240,1,317.05,317.05
20106,9763,111,3,201.27,603.81
20107,9764,35,6,711.85,4271.1
20108,9764,127,5,820.42,4102.1
20109,9764,145,6,359.65,2157.9
20110,9765,201,2,476.63,953.26
20111,9766,236,1,362.78,362.78
20112,9766,6,6,380.95,2285.7
20113,9766,213,5,133.44,667.2
20114,9767,208,1,250.26,250.26
20115,9767,44,2,424.98,849.96
20116,9768,133,5,936.51,4682.55
20117,9768,199,4,732.98,2931.92
20118,9768,241,3,945.3,2835.9
20119,9769,167,3,674.41,2023.23
20120,9769,134,3,619.41,1858.23
20121,9769,45,2,56.28,112.56
20122,9770,33,5,575.67,2878.35
20123,9770,203,3,532.54,1597.62
20124,9770,217,4,298.14,1192.56
20125,9771,189,1,317.55,317.55
20126,9771,218,2,106.52,213.04
20127,9772,128,5,514.19,2570.95
20128,9772,246,5,164.16,820.8
20129,9773,2,4,744.48,2977.92
20130,9773,59,5,138.42,692.1
20131,9774,196,4,395.36,1581.44
20132,9774,185,4,962.45,3849.8
20133,9775,118,3,171.52,514.56
20134,9775,52,4,881.38,3525.52
20135,9775,80,3,706.29,2118.87
20136,9775,104,1,134.64,134.64
20137,9776,46,2,202.72,405.44
20138,9777,191,3,246.92,740.76
20139,9778,62,3,825.28,2475.84
20140,9779,30,4,152.33,609.32
20141,9779,220,1,903.59,903.59
20142,9780,74,5,426.0,2130.0
20143,9780,208,1,250.26,250.26
20144,9781,245,5,645.6,3228.0
20145,9781,87,2,240.64,481.28
20146,9781,130,2,193.22,386.44
20147,9782,172,4,782.05,3128.2
20148,9782,110,4,273.22,1092.88
20149,9782,214,3,789.3,2367.9
20150,9782,220,6,903.59,5421.54
20151,9783,250,3,954.4,2863.2
20152,9784,46,5,202.72,1013.6
20153,9784,231,6,732.21,4393.26
20154,9785,200,1,729.29,729.29
20155,9785,24,3,208.5,625.5
20156,9785,95,4,784.65,3138.6
20157,9785,80,3,706.29,2118.87
20158,9786,224,3,740.44,2221.32
20159,9786,246,5,164.16,820.8
20160,9786,216,6,350.83,2104.98
20161,9787,171,4,740.18,2960.72
20162,9788,218,6,106.52,639.12
20163,9788,226,2,899.29,1798.58
20164,9788,247,5,110.61,553.05
20165,9789,226,4,899.29,3597.16
20166,9790,113,3,593.43,1780.29
20167,9791,54,2,599.67,1199.34
20168,9791,89,1,45.51,45.51
20169,9791,107,1,792.94,792.94
20170,9792,5,2,525.64,1051.28
20171,9792,60,1,675.63,675.63
20172,9793,6,3,380.95,1142.85
20173,9793,63,3,651.88,1955.64
20174,9793,149,1,420.84,420.84
20175,9794,240,6,317.05,1902.3
20176,9795,209,3,54.06,162.18
20177,9795,196,4,395.36,1581.44
20178,9795,86,6,375.3,2251.8
20179,9796,202,2,367.8,735.6
20180,9797,53,4,293.58,1174.32
20181,9797,185,6,962.45,5774.7
20182,9798,195,4,254.49,1017.96
20183,9799,47,2,392.1,784.2
20184,9799,221,5,672.16,3360.8
20185,9799,192,4,127.97,511.88
20186,9800,171,3,740.18,2220.54
20187,9801,135,2,909.27,1818.54
20188,9801,117,4,907.91,3631.64
20189,9801,233,3,591.68,1775.04
20190,9802,31,6,189.64,1137.84
20191,9802,44,3,424.98,1274.94
20192,9803,146,3,816.77,2450.31
20193,9803,48,2,982.38,1964.76
20194,9803,27,1,558.97,558.97
20195,9803,87,2,240.64,481.28
20196,9804,215,5,465.73,2328.65
20197,9805,16,6,462.6,2775.6
20198,9806,176,4,566.81,2267.24
20199,9807,218,1,106.52,106.52
20200,9808,46,1,202.72,202.72
20201,9808,65,6,864.93,5189.58
20202,9809,191,3,246.92,740.76
20203,9810,171,5,740.18,3700.9
20204,9810,52,5,881.38,4406.9
20205,9810,179,3,85.94,257.82
20206,9810,126,4,960.61,3842.44
20207,9811,183,6,583.52,3501.12
20208,9812,86,6,375.3,2251.8
20209,9813,152,4,318.56,1274.24
20210,9814,143,3,5.78,17.34
20211,9815,15,5,542.36,2711.8
20212,9815,61,6,786.97,4721.82
20213,9816,76,4,455.6,1822.4
20214,9816,87,3,240.64,721.92
20215,9817,104,5,134.64,673.2
20216,9818,81,5,574.03,2870.15
20217,9818,139,1,581.4,581.4
20218,9818,75,1,252.17,252.17
20219,9819,8,6,408.68,2452.08
20220,9820,132,2,876.17,1752.34
20221,9820,144,2,199.63,399.26
20222,9820,89,1,45.51,45.51
20223,9821,236,4,362.78,1451.12
20224,9821,183,6,583.52,3501.12
20225,9822,12,6,476.61,2859.66
20226,9822,149,1,420.84,420.84
20227,9823,212,2,942.96,1885.92
20228,9824,68,6,130.91,785.46
20229,9825,215,6,465.73,2794.38
20230,9826,92,2,657.85,1315.7
20231,9827,99,3,467.84,1403.52
20232,9827,7,5,89.56,447.8
20233,9828,142,3,681.81,2045.43
20234,9828,233,1,591.68,591.68
20235,9828,192,5,127.97,639.85
20236,9829,174,3,61.59,184.77
20237,9830,97,2,685.95,1371.9
20238,9830,177,3,514.13,1542.39
20239,9831,82,6,52.23,313.38
20240,9831,1,4,594.95,2379.8
20241,9832,210,2,940.55,1881.1
20242,9833,199,3,732.98,2198.94
20243,9834,131,1,828.42,828.42
20244,9834,138,6,744.83,4468.98
20245,9834,202,4,367.8,1471.2
20246,9835,120,3,526.15,1578.45
20247,9835,162,2,481.2,962.4
20248,9835,98,2,833.49,1666.98
20249,9836,246,3,164.16,492.48
20250,9836,198,1,591.96,591.96
20251,9837,134,2,619.41,1238.82
20252,9838,9,1,691.74,691.74
20253,9838,148,3,734.07,2202.21
20254,9839,242,2,127.78,255.56
20255,9840,204,4,946.56,3786.24
20256,9840,55,1,609.75,609.75
20257,9840,47,5,392.1,1960.5
20258,9841,155,1,39.8,39.8
20259,9841,171,1,740.18,740.18
20260,9842,86,2,375.3,750.6
20261,9842,50,5,244.64,1223.2
20262,9842,55,5,609.75,3048.75
20263,9843,108,1,660.36,660.36
20264,9843,5,5,525.64,2628.2
20265,9843,175,1,327.66,327.66
20266,9843,184,3,654.2,1962.6
20267,9843,104,4,134.64,538.56
20268,9844,172,6,782.05,4692.3
20269,9844,10,6,619.66,3717.96
20270,9845,11,3,180.91,542.73
20271,9846,196,5,395.36,1976.8
20272,9846,105,2,278.3,556.6
20273,9847,66,3,375.26,1125.78
20274,9848,12,2,476.61,953.22
20275,9848,206,1,824.48,824.48
20276,9849,139,4,581.4,2325.6
20277,9849,41,1,265.09,265.09
20278,9849,205,2,819.55,1639.1
20279,9850,114,2,876.72,1753.44
20280,9850,193,3,864.81,2594.43
20281,9850,153,3,897.02,2691.06
20282,9851,218,6,106.52,639.12
20283,9852,212,2,942.96,1885.92
20284,9852,190,2,911.38,1822.76
20285,9852,143,4,5.78,23.12
20286,9852,239,2,420.94,841.88
20287,9853,8,3,408.68,1226.04
20288,9853,150,1,218.22,218.22
20289,9854,65,2,864.93,1729.86
20290,9854,5,6,525.64,3153.84
20291,9855,169,1,673.91,673.91
20292,9856,42,4,804.95,3219.8
20293,9857,68,3,130.91,392.73
20294,9858,149,2,420.84,841.68
20295,9858,158,2,362.46,724.92
20296,9859,84,6,35.39,212.34
20297,9860,164,3,736.47,2209.41
20298,9860,52,3,881.38,2644.14
20299,9861,192,6,127.97,767.82
20300,9862,242,2,127.78,255.56
20301,9863,26,5,804.78,4023.9
20302,9863,12,5,476.61,2383.05
20303,9863,47,4,392.1,1568.4
20304,9864,225,3,5.23,15.69
20305,9864,213,5,133.44,667.2
20306,9865,107,1,792.94,792.94
20307,9865,243,4,64.31,257.24
20308,9865,46,3,202.72,608.16
20309,9865,195,1,254.49,254.49
20310,9866,175,2,327.66,655.32
20311,9867,1,4,594.95,2379.8
20312,9868,120,4,526.15,2104.6
20313,9868,64,2,356.39,712.78
20314,9868,157,2,211.39,422.78
20315,9868,156,3,64.96,194.88
20316,9868,148,2,734.07,1468.14
20317,9869,82,1,52.23,52.23
20318,9869,101,4,550.64,2202.56
20319,9870,159,5,959.18,4795.9
20320,9870,28,6,932.51,5595.06
20321,9871,146,3,816.77,2450.31
20322,9872,155,5,39.8,199.0
20323,9872,114,1,876.72,876.72
20324,9873,10,1,619.66,619.66
20325,9873,240,1,317.05,317.05
20326,9874,9,3,691.74,2075.22
20327,9874,56,3,703.18,2109.54
20328,9874,62,4,825.28,3301.12
20329,9874,35,3,711.85,2135.55
20330,9875,157,3,211.39,634.17
20331,9875,156,4,64.96,259.84
20332,9875,250,1,954.4,954.4
20333,9876,198,6,591.96,3551.76
20334,9877,74,4,426.0,1704.0
20335,9877,80,4,706.29,2825.16
20336,9877,106,2,369.6,739.2
20337,9878,121,5,740.12,3700.6
20338,9878,128,1,514.19,514.19
20339,9878,233,1,591.68,591.68
20340,9879,17,4,934.4,3737.6
20341,9880,4,6,877.92,5267.52
20342,9880,206,6,824.48,4946.88
20343,9881,52,4,881.38,3525.52
20344,9881,144,2,199.63,399.26
20345,9881,63,1,651.88,651.88
20346,9882,136,6,842.39,5054.34
20347,9883,32,2,646.76,1293.52
20348,9883,110,2,273.22,546.44
20349,9883,58,1,66.15,66.15
20350,9884,1,5,594.95,2974.75
20351,9884,140,5,969.35,4846.75
20352,9885,216,1,350.83,350.83
20353,9885,163,1,279.26,279.26
20354,9886,205,1,819.55,819.55
20355,9887,117,5,907.91,4539.55
20356,9887,43,1,284.43,284.43
20357,9888,19,5,730.69,3653.45
20358,9888,202,6,367.8,2206.8
20359,9889,230,2,33.22,66.44
20360,9889,44,4,424.98,1699.92
20361,9889,205,6,819.55,4917.3
20362,9890,96,5,772.7,3863.5
20363,9890,225,3,5.23,15.69
20364,9890,244,1,168.53,168.53
20365,9891,157,2,211.39,422.78
20366,9891,207,2,522.6,1045.2
20367,9891,216,4,350.83,1403.32
20368,9892,30,6,152.33,913.98
20369,9892,3,1,254.8,254.8
20370,9892,29,6,298.78,1792.68
20371,9893,220,5,903.59,4517.95
20372,9894,7,2,89.56,179.12
20373,9894,36,3,369.48,1108.44
20374,9895,62,3,825.28,2475.84
20375,9895,65,6,864.93,5189.58
20376,9896,42,6,804.95,4829.7
20377,9896,20,5,690.18,3450.9
20378,9897,49,5,840.77,4203.85
20379,9898,193,6,864.81,5188.86
20380,9898,150,2,218.22,436.44
20381,9898,124,5,667.15,3335.75
20382,9899,46,1,202.72,202.72
20383,9899,149,5,420.84,2104.2
20384,9899,128,2,514.19,1028.38
20385,9900,124,4,667.15,2668.6
20386,9900,213,5,133.44,667.2
20387,9901,139,4,581.4,2325.6
20388,9901,1,4,594.95,2379.8
20389,9901,130,3,193.22,579.66
20390,9901,155,6,39.8,238.8
20391,9902,237,6,84.37,506.22
20392,9902,87,5,240.64,1203.2
20393,9902,183,3,583.52,1750.56
20394,9903,129,6,386.74,2320.44
20395,9904,88,3,248.98,746.94
20396,9904,156,3,64.96,194.88
20397,9904,146,4,816.77,3267.08
20398,9904,47,6,392.1,2352.6
20399,9905,143,6,5.78,34.68
20400,9905,82,6,52.23,313.38
20401,9906,223,1,653.33,653.33
20402,9906,110,4,273.22,1092.88
20403,9907,100,6,263.72,1582.32
20404,9908,14,3,410.96,1232.88
20405,9908,59,5,138.42,692.1
20406,9908,232,1,427.2,427.2
20407,9909,241,4,945.3,3781.2
20408,9910,33,6,575.67,3454.02
20409,9911,117,3,907.91,2723.73
20410,9912,240,4,317.05,1268.2
20411,9912,198,5,591.96,2959.8
20412,9912,188,1,511.89,511.89
20413,9913,214,1,789.3,789.3
20414,9914,135,2,909.27,1818.54
20415,9915,218,3,106.52,319.56
20416,9915,249,6,212.88,1277.28
20417,9915,190,6,911.38,5468.28
20418,9915,122,2,664.63,1329.26
20419,9915,157,4,211.39,845.56
20420,9916,170,5,873.97,4369.85
20421,9916,107,3,792.94,2378.82
20422,9916,194,6,731.08,4386.48
20423,9917,27,4,558.97,2235.88
20424,9917,183,4,583.52,2334.08
20425,9917,121,2,740.12,1480.24
20426,9918,103,1,575.68,575.68
20427,9919,45,6,56.28,337.68
20428,9920,19,1,730.69,730.69
20429,9920,151,6,354.57,2127.42
20430,9921,83,1,699.95,699.95
20431,9922,111,6,201.27,1207.62
20432,9923,6,5,380.95,1904.75
20433,9923,88,3,248.98,746.94
20434,9924,86,5,375.3,1876.5
20435,9924,135,3,909.27,2727.81
20436,9924,96,4,772.7,3090.8
20437,9925,56,2,703.18,1406.36
20438,9925,10,2,619.66,1239.32
20439,9925,160,4,424.28,1697.12
20440,9926,181,5,971.6,4858.0
20441,9926,124,6,667.15,4002.9
20442,9927,229,3,580.8,1742.4
20443,9927,194,2,731.08,1462.16
20444,9927,180,2,59.17,118.34
20445,9927,141,6,875.84,5255.04
20446,9928,249,1,212.88,212.88
20447,9928,205,3,819.55,2458.65
20448,9928,118,3,171.52,514.56
20449,9928,156,3,64.96,194.88
20450,9929,76,1,455.6,455.6
20451,9929,45,3,56.28,168.84
20452,9930,8,5,408.68,2043.4
20453,9930,207,3,522.6,1567.8
20454,9931,237,4,84.37,337.48
20455,9931,59,3,138.42,415.26
20456,9932,146,4,816.77,3267.08
20457,9933,79,2,283.39,566.78
20458,9934,173,4,984.62,3938.48
20459,9934,72,2,429.11,858.22
20460,9934,3,2,254.8,509.6
20461,9935,229,2,580.8,1161.6
20462,9935,161,3,940.15,2820.45
20463,9935,135,4,909.27,3637.08
20464,9936,208,2,250.26,500.52
20465,9936,122,5,664.63,3323.15
20466,9936,20,4,690.18,2760.72
20467,9937,234,1,240.03,240.03
20468,9938,81,5,574.03,2870.15
20469,9938,46,3,202.72,608.16
20470,9938,17,4,934.4,3737.6
20471,9938,39,4,548.0,2192.0
20472,9939,21,1,246.5,246.5
20473,9940,3,2,254.8,509.6
20474,9941,171,3,740.18,2220.54
20475,9941,233,4,591.68,2366.72
20476,9941,137,5,714.68,3573.4
20477,9941,164,5,736.47,3682.35
20478,9942,152,2,318.56,637.12
20479,9942,144,6,199.63,1197.78
20480,9943,40,4,342.23,1368.92
20481,9944,163,6,279.26,1675.56
20482,9945,50,5,244.64,1223.2
20483,9946,95,4,784.65,3138.6
20484,9947,187,1,271.27,271.27
20485,9947,107,5,792.94,3964.7
20486,9948,129,1,386.74,386.74
20487,9949,242,6,127.78,766.68
20488,9949,210,4,940.55,3762.2
20489,9950,13,4,372.41,1489.64
20490,9951,125,5,643.37,3216.85
20491,9951,82,6,52.23,313.38
20492,9951,115,2,970.23,1940.46
20493,9952,61,4,786.97,3147.88
20494,9952,185,6,962.45,5774.7
20495,9952,187,2,271.27,542.54
20496,9953,27,4,558.97,2235.88
20497,9953,97,2,685.95,1371.9
20498,9954,199,6,732.98,4397.88
20499,9954,215,1,465.73,465.73
20500,9955,70,3,618.47,1855.41
20501,9956,18,3,364.59,1093.77
20502,9956,51,1,560.14,560.14
20503,9956,244,6,168.53,1011.18
20504,9956,222,4,956.88,3827.52
20505,9956,230,6,33.22,199.32
20506,9957,153,5,897.02,4485.1
20507,9957,169,3,673.91,2021.73
20508,9957,230,5,33.22,166.1
20509,9958,160,6,424.28,2545.68
20510,9958,53,2,293.58,587.16
20511,9958,20,3,690.18,2070.54
20512,9959,99,3,467.84,1403.52
20513,9959,92,4,657.85,2631.4
20514,9960,131,4,828.42,3313.68
20515,9960,34,2,762.04,1524.08
20516,9961,216,6,350.83,2104.98
20517,9962,221,6,672.16,4032.96
20518,9963,68,3,130.91,392.73
20519,9963,1,2,594.95,1189.9
20520,9963,225,6,5.23,31.38
20521,9964,169,2,673.91,1347.82
20522,9964,198,4,591.96,2367.84
20523,9965,60,3,675.63,2026.89
20524,9966,6,4,380.95,1523.8
20525,9966,105,5,278.3,1391.5
20526,9967,59,2,138.42,276.84
20527,9968,206,3,824.48,2473.44
20528,9968,113,1,593.43,593.43
20529,9969,59,5,138.42,692.1
20530,9969,162,2,481.2,962.4
20531,9969,44,1,424.98,424.98
20532,9970,115,1,970.23,970.23
20533,9970,198,6,591.96,3551.76
20534,9971,180,5,59.17,295.85
20535,9971,47,2,392.1,784.2
20536,9971,202,6,367.8,2206.8
20537,9972,137,2,714.68,1429.36
20538,9972,170,5,873.97,4369.85
20539,9972,168,2,76.94,153.88
20540,9973,227,3,963.03,2889.09
20541,9974,28,2,932.51,1865.02
20542,9974,93,1,436.98,436.98
20543,9975,245,6,645.6,3873.6
20544,9975,244,4,168.53,674.12
20545,9976,66,6,375.26,2251.56
20546,9976,181,4,971.6,3886.4
20547,9977,235,2,256.57,513.14
20548,9977,166,6,637.83,3826.98
20549,9977,38,6,736.58,4419.48
20550,9978,200,6,729.29,4375.74
20551,9979,51,1,560.14,560.14
20552,9979,137,5,714.68,3573.4
20553,9980,33,3,575.67,1727.01
20554,9980,141,1,875.84,875.84
20555,9981,203,6,532.54,3195.24
20556,9981,44,1,424.98,424.98
20557,9981,172,6,782.05,4692.3
20558,9982,154,6,830.12,4980.72
20559,9983,228,1,458.73,458.73
20560,9983,133,2,936.51,1873.02
20561,9984,155,6,39.8,238.8
20562,9985,110,6,273.22,1639.32
20563,9986,183,4,583.52,2334.08
20564,9987,43,2,284.43,568.86
20565,9988,122,6,664.63,3987.78
20566,9988,55,1,609.75,609.75
20567,9989,77,3,579.52,1738.56
20568,9989,23,2,36.06,72.12
20569,9989,232,1,427.2,427.2
20570,9990,114,3,876.72,2630.16
20571,9990,19,4,730.69,2922.76
20572,9991,241,5,945.3,4726.5
20573,9991,99,1,467.84,467.84
20574,9992,30,5,152.33,761.65
20575,9992,2,5,744.48,3722.4
20576,9992,32,1,646.76,646.76
20577,9992,50,1,244.64,244.64
20578,9993,108,2,660.36,1320.72
20579,9993,21,4,246.5,986.0
20580,9994,9,6,691.74,4150.44
20581,9994,43,3,284.43,853.29
20582,9994,151,1,354.57,354.57
20583,9995,85,1,171.52,171.52
20584,9996,244,2,168.53,337.06
20585,9996,243,2,64.31,128.62
20586,9997,168,1,76.94,76.94
20587,9997,111,6,201.27,1207.62
20588,9997,214,4,789.3,3157.2
20589,9998,227,5,963.03,4815.15
20590,9998,111,2,201.27,402.54
20591,9999,33,1,575.67,575.67
20592,9999,157,1,211.39,211.39
20593,10000,248,4,696.59,2786.36
20594,10001,84,2,35.39,70.78
20595,10002,128,4,514.19,2056.76
20596,10002,183,1,583.52,583.52
20597,10003,109,3,351.02,1053.06
20598,10003,225,6,5.23,31.38
20599,10004,3,4,254.8,1019.2
20600,10004,19,2,730.69,1461.38
20601,10005,72,4,429.11,1716.44
20602,10005,221,3,672.16,2016.48
20603,10006,25,2,909.57,1819.14
20604,10006,58,6,66.15,396.9
20605,10007,137,4,714.68,2858.72
20606,10007,130,1,193.22,193.22
20607,10008,177,6,514.13,3084.78
20608,10008,153,2,897.02,1794.04
20609,10009,173,6,984.62,5907.72
20610,10010,125,4,643.37,2573.48
20611,10011,106,1,369.6,369.6
20612,10011,38,3,736.58,2209.74
20613,10011,42,6,804.95,4829.7
20614,10012,162,3,481.2,1443.6
20615,10012,61,4,786.97,3147.88
20616,10012,243,4,64.31,257.24
20617,10013,245,2,645.6,1291.2
20618,10013,153,3,897.02,2691.06
20619,10013,102,2,201.95,403.9
20620,10014,243,5,64.31,321.55
20621,10014,90,1,467.95,467.95
20622,10015,112,6,229.53,1377.18
20623,10016,112,4,229.53,918.12
20624,10016,136,1,842.39,842.39
20625,10016,33,4,575.67,2302.68
20626,10016,170,4,873.97,3495.88
20627,10017,3,3,254.8,764.4
20628,10017,168,3,76.94,230.82
20629,10017,26,6,804.78,4828.68
20630,10018,242,1,127.78,127.78
20631,10019,43,4,284.43,1137.72
20632,10019,234,3,240.03,720.09
20633,10020,161,6,940.15,5640.9
20634,10020,214,1,789.3,789.3
20635,10020,61,5,786.97,3934.85
20636,10021,244,3,168.53,505.59
20637,10022,21,3,246.5,739.5
20638,10022,142,3,681.81,2045.43
20639,10023,6,3,380.95,1142.85
20640,10024,228,2,458.73,917.46
20641,10024,59,3,138.42,415.26
20642,10025,12,2,476.61,953.22
20643,10026,27,5,558.97,2794.85
20644,10026,68,4,130.91,523.64
20645,10026,187,5,271.27,1356.35
20646,10026,145,3,359.65,1078.95
20647,10027,14,3,410.96,1232.88
20648,10027,157,4,211.39,845.56
20649,10027,159,3,959.18,2877.54
20650,10028,89,1,45.51,45.51
20651,10028,146,2,816.77,1633.54
20652,10028,76,5,455.6,2278.0
20653,10029,217,4,298.14,1192.56
20654,10029,53,4,293.58,1174.32
20655,9999999,98,1,833.49,833.49
20656,10030,126,4,960.61,3842.44
20657,10031,25,2,909.57,1819.14
20658,10032,94,2,500.35,1000.7
20659,10032,210,4,940.55,3762.2
20660,10033,193,1,864.81,864.81
20661,10034,223,1,653.33,653.33
20662,10034,81,4,574.03,2296.12
20663,10035,152,2,318.56,637.12
20664,10036,24,1,208.5,208.5
20665,10037,124,5,667.15,3335.75
20666,10038,193,3,864.81,2594.43
20667,10038,205,1,819.55,819.55
20668,10039,37,6,627.89,3767.34
20669,10039,194,2,731.08,1462.16
20670,10040,137,1,714.68,714.68
20671,10040,231,3,732.21,2196.63
20672,10040,11,1,180.91,180.91
20673,10041,102,1,201.95,201.95
20674,10041,114,2,876.72,1753.44
20675,10041,126,5,960.61,4803.05
20676,10042,166,4,637.83,2551.32
20677,10042,127,2,820.42,1640.84
20678,10042,61,3,786.97,2360.91
20679,10043,171,1,740.18,740.18
20680,10044,95,3,784.65,2353.95
20681,10044,83,5,699.95,3499.75
20682,10045,238,3,785.23,2355.69
20683,10045,11,4,180.91,723.64
20684,10045,212,6,942.96,5657.76
20685,10046,167,1,674.41,674.41
20686,10046,186,2,315.98,631.96
20687,10046,248,4,696.59,2786.36
20688,10047,178,1,467.98,467.98
20689,10048,75,4,252.17,1008.68
