order_id,customer_id,order_date,currency,total_amount,status
10474,1352,2025-05-16T18:58:41.306461+00:00,JPY,-1069.17,CANCELLED
10475,3344,2025-09-24T01:58:41.306461+00:00,GBP,3843.99,PAID
10476,4259,2024-08-02T04:58:41.306461+00:00,USD,7120.76,DELIVERED
10477,3536,2025-12-27T14:58:41.306461+00:00,USD,7905.32,NEW
10478,2490,2025-10-02T20:58:41.306461+00:00,USD,6600.45,SHIPPED
10479,864,2025-01-29T15:58:41.306461+00:00,JPY,3134.67,CANCELLED
10480,2993,2025-03-26T09:58:41.306461+00:00,EUR,182.04,PAID
10481,4317,2026-02-02T17:58:41.306461+00:00,EUR,7489.07,NEW
10482,2001,2025-08-08T16:58:41.306461+00:00,JPY,1608.6,SHIPPED
10483,176,2024-07-09T18:58:41.306461+00:00,USD,3904.46,DELIVERED
10484,875,2025-01-20T21:58:41.306461+00:00,GBP,4711.38,NEW
10485,352,2024-09-14T08:58:41.306461+00:00,EUR,1582.32,PAID
10486,3948,2026-02-03T20:58:41.306461+00:00,GBP,2812.32,PAID
10487,4010,2025-03-14T19:58:41.306461+00:00,GBP,1472.94,NEW
10488,1196,2025-09-22T15:58:41.306461+00:00,JPY,758.56,CANCELLED
10489,1347,2025-02-09T06:58:41.306461+00:00,USD,4896.78,PAID
10490,631,2025-01-19T10:58:41.306461+00:00,USD,1119.42,PAID
10491,1148,2026-01-10T18:58:41.306461+00:00,EUR,3547.95,PAID
10492,308,2024-07-13T05:58:41.306461+00:00,GBP,8091.68,NEW
10493,4175,2025-01-27T10:58:41.306461+00:00,JPY,3254.16,DELIVERED
10494,2318,2025-09-14T18:58:41.306461+00:00,USD,691.74,DELIVERED
10495,2125,2025-02-12T02:58:41.306461+00:00,EUR,6834.82,DELIVERED
10496,62,2024-12-17T13:58:41.306461+00:00,JPY,7602.14,NEW
10497,3436,2025-11-05T02:58:41.306461+00:00,EUR,250.26,NEW
10498,27,2024-09-14T17:58:41.306461+00:00,JPY,1869.77,CANCELLED
10499,4797,2025-01-23T10:58:41.306461+00:00,JPY,3653.45,PAID
10500,4290,2024-07-11T03:58:41.306461+00:00,JPY,10055.8,PAID
10501,3203,2025-06-17T04:58:41.306461+00:00,EUR,3321.89,PAID
10502,4140,2025-02-12T18:58:41.306461+00:00,JPY,593.43,PAID
10503,2985,2025-08-17T10:58:41.306461+00:00,EUR,732.21,PAID
10504,2840,2026-03-13T23:58:41.306461+00:00,EUR,3242.83,NEW
10505,865,2025-06-05T07:58:41.306461+00:00,EUR,5632.34,DELIVERED
10506,4593,2025-07-27T03:58:41.306461+00:00,JPY,3314.15,NEW
10507,2490,2026-05-28T18:58:41.306461+00:00,JPY,72.12,CANCELLED
10508,3364,2026-05-23T10:58:41.306461+00:00,USD,3339.9,SHIPPED
10509,3587,2025-01-17T15:58:41.306461+00:00,USD,1711.15,PAID
10510,2465,2026-02-04T15:58:41.306461+00:00,JPY,4162.52,DELIVERED
10511,2146,2025-12-30T15:58:41.306461+00:00,JPY,5038.49,SHIPPED
10512,1927,2024-06-29T13:58:41.306461+00:00,JPY,6625.6,SHIPPED
10513,4792,2026-03-31T06:58:41.306461+00:00,USD,659.46,CANCELLED
10514,1308,2025-01-31T02:58:41.306461+00:00,USD,8632.87,NEW
10515,3242,2025-02-28T03:58:41.306461+00:00,EUR,7318.9,SHIPPED
10516,68,2025-03-30T07:58:41.306461+00:00,USD,719.61,NEW
10517,2540,2024-11-15T15:58:41.306461+00:00,GBP,1028.38,NEW
10518,1746,2025-04-12T19:58:41.306461+00:00,GBP,785.23,NEW
10519,2816,2025-02-13T08:58:41.306461+00:00,EUR,3520.2,DELIVERED
10520,4668,2026-01-06T05:58:41.306461+00:00,EUR,6556.84,NEW
10521,2254,2025-12-15T19:58:41.306461+00:00,EUR,11.56,CANCELLED
10522,3750,2025-07-09T00:58:41.306461+00:00,JPY,1709.68,NEW
10523,41,2025-02-06T18:58:41.306461+00:00,EUR,180.91,NEW
10524,2924,2024-08-20T15:58:41.306461+00:00,JPY,12608.97,DELIVERED
10525,2659,2024-07-29T22:58:41.306461+00:00,USD,873.96,SHIPPED
10526,4491,2025-01-30T11:58:41.306461+00:00,GBP,750.78,CANCELLED
10527,3016,2026-01-21T04:58:41.306461+00:00,JPY,7947.62,PAID
10528,2143,2024-09-10T19:58:41.306461+00:00,GBP,641.76,DELIVERED
10529,4674,2025-06-12T20:58:41.306461+00:00,GBP,4983.9,PAID
10530,4874,2025-11-27T16:58:41.306461+00:00,USD,4980.72,CANCELLED
10531,1249,2025-02-21T05:58:41.306461+00:00,USD,5729.94,CANCELLED
10532,4582,2025-03-12T13:58:41.306461+00:00,USD,782.05,DELIVERED
10533,857,2025-04-02T00:58:41.306461+00:00,JPY,2182.56,DELIVERED
10534,4513,2024-07-15T18:58:41.306461+00:00,EUR,909.27,DELIVERED
10535,2977,2026-04-19T19:58:41.306461+00:00,JPY,946.56,SHIPPED
10536,1486,2025-03-04T02:58:41.306461+00:00,USD,2740.0,CANCELLED
10537,3915,2025-09-18T23:58:41.306461+00:00,JPY,805.48,CANCELLED
10538,4036,2024-07-09T11:58:41.306461+00:00,JPY,3863.5,PAID
10539,1864,2025-08-21T13:58:41.306461+00:00,EUR,227.55,PAID
10540,1015,2025-10-28T22:58:41.306461+00:00,JPY,3309.71,NEW
10541,108,2025-04-08T12:58:41.306461+00:00,GBP,816.77,DELIVERED
10542,3669,2025-09-26T18:58:41.306461+00:00,GBP,1001.04,DELIVERED
10543,2918,2025-03-07T16:58:41.306461+00:00,EUR,6460.23,CANCELLED
10544,2921,2025-12-08T17:58:41.306461+00:00,GBP,1334.3,NEW
10545,3589,2025-06-01T11:58:41.306461+00:00,EUR,2346.46,DELIVERED
10546,3282,2024-09-22T01:58:41.306461+00:00,JPY,3285.54,CANCELLED
10547,1769,2024-07-16T17:58:41.306461+00:00,USD,2328.65,DELIVERED
10548,2183,2026-03-12T17:58:41.306461+00:00,JPY,4922.52,DELIVERED
10549,493,2025-11-28T18:58:41.306461+00:00,USD,2157.23,SHIPPED
10550,3599,2025-08-10T03:58:41.306461+00:00,USD,358.24,NEW
10551,842,2025-11-13T18:58:41.306461+00:00,EUR,1200.15,CANCELLED
10552,4072,2025-02-18T12:58:41.306461+00:00,EUR,954.4,CANCELLED
10553,499,2025-12-18T16:58:41.306461+00:00,EUR,4799.52,CANCELLED
10554,4353,2024-07-19T08:58:41.306461+00:00,GBP,481.28,DELIVERED
10555,1272,2025-02-26T21:58:41.306461+00:00,GBP,613.79,NEW
10556,2049,2025-08-16T03:58:41.306461+00:00,JPY,4288.08,CANCELLED
10557,1886,2025-05-28T03:58:41.306461+00:00,USD,3743.42,DELIVERED
10558,242,2025-03-15T20:58:41.306461+00:00,JPY,591.68,CANCELLED
10559,292,2025-11-03T09:58:41.306461+00:00,EUR,2835.9,DELIVERED
10560,4470,2026-03-13T14:58:41.306461+00:00,GBP,8765.16,NEW
10561,2774,2024-07-08T21:58:41.306461+00:00,JPY,2244.68,CANCELLED
10562,4563,2025-02-18T01:58:41.306461+00:00,EUR,10833.0,DELIVERED
10563,1988,2024-10-07T06:58:41.306461+00:00,GBP,13277.81,CANCELLED
10564,3252,2024-11-15T01:58:41.306461+00:00,USD,4561.5,NEW
10565,3729,2026-01-05T02:58:41.306461+00:00,USD,6121.56,DELIVERED
10566,2910,2025-01-05T19:58:41.306461+00:00,USD,2858.72,DELIVERED
10567,1468,2024-10-21T14:58:41.306461+00:00,JPY,7907.94,SHIPPED
10568,3789,2025-01-25T14:58:41.306461+00:00,USD,9563.12,PAID
10569,3316,2025-06-30T22:58:41.306461+00:00,JPY,3106.0,SHIPPED
10570,1420,2026-04-17T09:58:41.306461+00:00,USD,791.97,NEW
10571,1168,2025-11-28T01:58:41.306461+00:00,USD,2621.91,DELIVERED
10572,3120,2025-09-09T09:58:41.306461+00:00,EUR,1159.32,SHIPPED
10573,4486,2024-07-03T00:58:41.306461+00:00,USD,4402.77,NEW
10574,903,2024-12-09T14:58:41.306461+00:00,EUR,1648.96,CANCELLED
10575,676,2024-09-17T17:58:41.306461+00:00,EUR,6418.44,DELIVERED
10576,4539,2024-08-26T03:58:41.306461+00:00,EUR,740.76,CANCELLED
10577,2969,2026-05-01T03:58:41.306461+00:00,GBP,5879.3,PAID
10578,4231,2025-04-28T05:58:41.306461+00:00,JPY,2930.48,CANCELLED
10579,4031,2025-09-05T22:58:41.306461+00:00,GBP,2935.95,DELIVERED
10580,469,2025-07-31T13:58:41.306461+00:00,GBP,514.56,CANCELLED
10581,3453,2026-01-16T12:58:41.306461+00:00,USD,3209.86,PAID
10582,1098,2024-09-23T00:58:41.306461+00:00,USD,2136.0,PAID
10583,2810,2024-10-07T01:58:41.306461+00:00,EUR,1356.35,SHIPPED
10584,2423,2026-06-02T08:58:41.306461+00:00,USD,1579.9,SHIPPED
10585,1019,2024-08-10T16:58:41.306461+00:00,EUR,11372.55,SHIPPED
10586,3056,2024-07-26T21:58:41.306461+00:00,EUR,2842.05,NEW
10587,68,2024-07-30T13:58:41.306461+00:00,JPY,5626.44,PAID
10588,424,2026-05-01T18:58:41.306461+00:00,GBP,5428.82,CANCELLED
10589,3045,2026-07-13T13:58:41.306461+00:00,EUR,7356.75,CANCELLED
10590,133,2025-03-05T12:58:41.306461+00:00,EUR,252.17,SHIPPED
10591,1033,2025-08-19T14:58:41.306461+00:00,JPY,6981.43,NEW
10592,4438,2025-12-16T01:58:41.306461+00:00,USD,3496.81,SHIPPED
10593,3341,2024-12-31T21:58:41.306461+00:00,JPY,500.35,PAID
10594,374,2024-09-27T23:58:41.306461+00:00,USD,2896.39,CANCELLED
10595,4796,2024-11-17T17:58:41.306461+00:00,EUR,9886.57,NEW
10596,622,2024-11-02T15:58:41.306461+00:00,GBP,1065.39,NEW
10597,4321,2026-01-10T16:58:41.306461+00:00,JPY,5065.91,NEW
10598,1306,2025-12-26T15:58:41.306461+00:00,USD,4701.27,CANCELLED
10599,1932,2024-12-26T21:58:41.306461+00:00,USD,696.59,PAID
10600,796,2025-11-30T09:58:41.306461+00:00,EUR,6120.66,CANCELLED
10601,4463,2025-03-19T23:58:41.306461+00:00,JPY,505.59,CANCELLED
10602,4532,2025-11-03T06:58:41.306461+00:00,USD,6624.36,PAID
10603,1460,2025-04-25T11:58:41.306461+00:00,JPY,6793.82,NEW
10604,1863,2024-10-04T06:58:41.306461+00:00,USD,9798.88,DELIVERED
10605,2927,2024-09-02T23:58:41.306461+00:00,GBP,1051.28,SHIPPED
10606,4057,2025-12-28T18:58:41.306461+00:00,USD,603.81,SHIPPED
10607,1113,2024-07-06T22:58:41.306461+00:00,JPY,3984.56,NEW
10608,4196,2025-08-07T05:58:41.306461+00:00,GBP,696.59,SHIPPED
10609,3592,2024-12-01T16:58:41.306461+00:00,GBP,9637.03,NEW
10610,4319,2025-09-12T00:58:41.306461+00:00,GBP,11422.38,SHIPPED
10611,3723,2026-02-16T22:58:41.306461+00:00,GBP,5384.28,NEW
10612,1025,2025-12-28T15:58:41.306461+00:00,JPY,2752.83,SHIPPED
10613,3103,2024-10-18T03:58:41.306461+00:00,JPY,1052.49,DELIVERED
10614,230,2025-01-04T09:58:41.306461+00:00,JPY,917.46,DELIVERED
10615,291,2025-08-07T15:58:41.306461+00:00,GBP,2026.89,SHIPPED
10616,4210,2025-07-02T14:58:41.306461+00:00,GBP,514.48,CANCELLED
10617,1553,2026-02-08T18:58:41.306461+00:00,GBP,3086.64,NEW
10618,4648,2025-08-14T04:58:41.306461+00:00,GBP,4978.35,SHIPPED
10619,2607,2026-05-08T06:58:41.306461+00:00,GBP,5122.63,CANCELLED
10620,1375,2025-08-17T12:58:41.306461+00:00,GBP,3800.9,DELIVERED
10621,2911,2025-04-26T02:58:41.306461+00:00,GBP,2777.14,SHIPPED
10622,1957,2025-06-30T03:58:41.306461+00:00,USD,3556.25,CANCELLED
10623,138,2024-10-27T06:58:41.306461+00:00,JPY,3288.0,PAID
10624,2120,2025-12-23T11:58:41.306461+00:00,USD,842.39,DELIVERED
10625,3284,2026-01-08T14:58:41.306461+00:00,USD,2176.68,DELIVERED
10626,4012,2025-11-06T15:58:41.306461+00:00,GBP,1125.9,PAID
10627,1133,2026-02-23T10:58:41.306461+00:00,USD,2775.76,PAID
10628,676,2024-12-06T07:58:41.306461+00:00,GBP,4147.0,NEW
10629,3091,2025-01-18T03:58:41.306461+00:00,JPY,2084.25,NEW
10630,4654,2024-11-01T13:58:41.306461+00:00,GBP,1480.88,SHIPPED
10631,1475,2024-08-24T15:58:41.306461+00:00,USD,8432.9,PAID
10632,474,2025-08-31T21:58:41.306461+00:00,JPY,7526.71,PAID
10633,769,2026-05-15T17:58:41.306461+00:00,GBP,2907.59,SHIPPED
10634,4406,2025-07-01T23:58:41.306461+00:00,EUR,6745.14,DELIVERED
10635,3366,2024-07-30T23:58:41.306461+00:00,EUR,10290.21,DELIVERED
10636,234,2026-04-24T09:58:41.306461+00:00,GBP,4610.4,PAID
10637,1885,2026-01-22T00:58:41.306461+00:00,GBP,4566.28,PAID
10638,2322,2024-12-19T06:58:41.306461+00:00,GBP,5614.12,CANCELLED
10639,462,2025-10-23T15:58:41.306461+00:00,EUR,8877.59,SHIPPED
10640,2388,2025-09-24T10:58:41.306461+00:00,GBP,4983.54,NEW
10641,831,2025-08-06T17:58:41.306461+00:00,EUR,420.84,DELIVERED
10642,4189,2026-05-14T18:58:41.306461+00:00,USD,3048.75,PAID
10643,1622,2025-05-01T10:58:41.306461+00:00,GBP,2467.19,SHIPPED
10644,1423,2025-12-29T05:58:41.306461+00:00,JPY,4849.86,PAID
10645,3492,2025-04-12T04:58:41.306461+00:00,EUR,4636.2,PAID
10646,1696,2025-01-08T14:58:41.306461+00:00,USD,5539.38,DELIVERED
10647,1331,2025-08-09T07:58:41.306461+00:00,GBP,4485.9,PAID
10648,3931,2024-07-10T23:58:41.306461+00:00,JPY,2002.24,CANCELLED
10649,586,2024-09-11T16:58:41.306461+00:00,GBP,2249.79,PAID
10650,4197,2025-03-16T08:58:41.306461+00:00,EUR,1890.6,DELIVERED
10651,3166,2024-11-16T18:58:41.306461+00:00,GBP,5883.93,CANCELLED
10652,2077,2026-07-28T13:58:41.306461+00:00,EUR,3921.4,CANCELLED
10653,4601,2026-03-30T04:58:41.306461+00:00,EUR,2145.55,PAID
10654,321,2024-08-08T00:58:41.306461+00:00,JPY,208.92,NEW
10655,4817,2026-03-08T05:58:41.306461+00:00,GBP,6037.07,CANCELLED
10656,3305,2026-03-16T07:58:41.306461+00:00,EUR,7720.63,SHIPPED
10657,3825,2024-07-17T03:58:41.306461+00:00,JPY,2486.2,NEW
10658,4064,2025-10-22T14:58:41.306461+00:00,GBP,6226.62,DELIVERED
10659,1680,2024-10-14T00:58:41.306461+00:00,GBP,5400.97,CANCELLED
10660,1641,2025-07-15T04:58:41.306461+00:00,JPY,7903.74,CANCELLED
10661,3206,2026-03-16T07:58:41.306461+00:00,GBP,2671.24,DELIVERED
10662,85,2026-02-19T17:58:41.306461+00:00,JPY,7093.83,DELIVERED
10663,3543,2024-07-04T14:58:41.306461+00:00,JPY,686.08,NEW
10664,1792,2025-05-20T01:58:41.306461+00:00,USD,3717.92,SHIPPED
10665,3138,2026-05-05T11:58:41.306461+00:00,JPY,1091.1,NEW
10666,4461,2024-12-05T15:58:41.306461+00:00,JPY,1251.3,DELIVERED
10667,4220,2025-04-23T06:58:41.306461+00:00,JPY,3063.21,CANCELLED
10668,2443,2026-05-18T12:58:41.306461+00:00,EUR,3059.99,CANCELLED
10669,295,2024-08-15T22:58:41.306461+00:00,JPY,1151.29,PAID
10670,3670,2026-01-06T12:58:41.306461+00:00,EUR,2835.03,CANCELLED
10671,2259,2025-12-11T17:58:41.306461+00:00,USD,2549.88,CANCELLED
10672,3448,2026-01-16T22:58:41.306461+00:00,JPY,6189.71,NEW
10673,4092,2025-11-22T06:58:41.306461+00:00,USD,1060.48,DELIVERED
10674,2187,2025-04-29T12:58:41.306461+00:00,USD,3826.98,PAID
10675,3542,2026-05-12T21:58:41.306461+00:00,GBP,389.76,SHIPPED
10676,1260,2025-02-23T02:58:41.306461+00:00,GBP,1325.45,NEW
10677,4058,2024-06-24T12:58:41.306461+00:00,USD,7584.09,PAID
10678,1646,2025-08-13T09:58:41.306461+00:00,GBP,2390.21,DELIVERED
10679,4442,2024-11-27T10:58:41.306461+00:00,JPY,7946.85,NEW
10680,4851,2026-03-02T12:58:41.306461+00:00,GBP,4979.97,PAID
10681,3231,2025-11-19T12:58:41.306461+00:00,EUR,785.46,PAID
10682,1851,2024-08-06T00:58:41.306461+00:00,JPY,1662.43,PAID
10683,2252,2025-05-24T02:58:41.306461+00:00,GBP,5083.88,NEW
10684,1864,2025-06-30T05:58:41.306461+00:00,EUR,631.96,NEW
10685,3119,2025-07-20T20:58:41.306461+00:00,EUR,1848.29,PAID
10686,3065,2026-05-25T19:58:41.306461+00:00,JPY,2859.78,NEW
10687,1626,2025-02-05T18:58:41.306461+00:00,EUR,10657.1,DELIVERED
10688,1394,2024-10-03T22:58:41.306461+00:00,GBP,4252.38,NEW
10689,1778,2025-09-08T08:58:41.306461+00:00,GBP,746.94,DELIVERED
10690,2327,2024-06-23T05:58:41.306461+00:00,GBP,952.65,SHIPPED
10691,1051,2025-03-07T14:58:41.306461+00:00,JPY,1913.98,SHIPPED
10692,2642,2026-05-27T22:58:41.306461+00:00,GBP,4655.41,DELIVERED
10693,2316,2024-09-01T08:58:41.306461+00:00,EUR,3459.24,NEW
10694,2247,2025-01-12T21:58:41.306461+00:00,EUR,271.27,DELIVERED
10695,1949,2025-08-20T14:58:41.306461+00:00,GBP,3363.08,PAID
10696,4045,2026-04-29T07:58:41.306461+00:00,USD,2931.92,SHIPPED
10697,3055,2024-07-28T16:58:41.306461+00:00,JPY,4218.41,PAID
10698,2483,2025-07-10T12:58:41.306461+00:00,JPY,2670.86,CANCELLED
10699,2006,2025-08-08T13:58:41.306461+00:00,USD,7106.03,DELIVERED
10700,141,2025-12-06T07:58:41.306461+00:00,USD,5054.34,PAID
10701,3844,2024-12-24T11:58:41.306461+00:00,EUR,7094.01,CANCELLED
10702,2236,2026-02-19T21:58:41.306461+00:00,JPY,1183.36,CANCELLED
10703,4360,2025-04-13T20:58:41.306461+00:00,USD,8036.46,SHIPPED
10704,360,2026-01-28T06:58:41.306461+00:00,JPY,5662.08,DELIVERED
10705,1229,2025-04-10T19:58:41.306461+00:00,USD,4834.08,PAID
10706,3254,2025-05-06T07:58:41.306461+00:00,USD,1370.36,CANCELLED
10707,3843,2025-11-18T06:58:41.306461+00:00,GBP,2302.68,DELIVERED
10708,1748,2025-04-22T20:58:41.306461+00:00,EUR,6011.03,PAID
10709,783,2026-05-04T19:58:41.306461+00:00,USD,6325.0,SHIPPED
10710,1208,2025-08-06T18:58:41.306461+00:00,JPY,674.41,SHIPPED
10711,43,2026-03-20T19:58:41.306461+00:00,USD,3135.74,NEW
10712,2894,2025-06-05T22:58:41.306461+00:00,GBP,952.65,PAID
10713,3437,2024-11-12T03:58:41.306461+00:00,EUR,1524.08,CANCELLED
10714,4453,2025-11-15T09:58:41.306461+00:00,USD,2486.82,NEW
10715,1980,2024-07-08T09:58:41.306461+00:00,JPY,2163.14,SHIPPED
10716,1469,2024-07-27T14:58:41.306461+00:00,EUR,3314.07,NEW
10717,2895,2025-08-14T17:58:41.306461+00:00,JPY,2800.66,PAID
10718,1718,2025-04-09T22:58:41.306461+00:00,JPY,383.91,PAID
10719,4714,2025-01-16T10:58:41.306461+00:00,GBP,1755.1,SHIPPED
10720,3140,2025-09-08T07:58:41.306461+00:00,JPY,1461.38,DELIVERED
10721,4612,2026-01-14T10:58:41.306461+00:00,EUR,3836.72,CANCELLED
10722,3704,2024-07-14T06:58:41.306461+00:00,EUR,3497.52,CANCELLED
10723,22,2026-05-03T16:58:41.306461+00:00,JPY,5011.27,NEW
10724,4436,2025-08-30T11:58:41.306461+00:00,EUR,6139.4,CANCELLED
10725,3132,2026-02-04T11:58:41.306461+00:00,USD,2835.9,SHIPPED
10726,1063,2025-04-19T13:58:41.306461+00:00,GBP,1282.85,CANCELLED
10727,4656,2026-01-24T14:58:41.306461+00:00,EUR,1093.77,PAID
10728,4969,2025-11-02T07:58:41.306461+00:00,JPY,505.59,DELIVERED
10729,1757,2026-03-03T19:58:41.306461+00:00,GBP,4539.55,PAID
10730,607,2026-02-02T14:58:41.306461+00:00,USD,6094.35,CANCELLED
10731,2062,2024-08-20T19:58:41.306461+00:00,EUR,5795.67,NEW
10732,2433,2025-03-20T01:58:41.306461+00:00,EUR,3597.16,PAID
10733,2328,2025-02-05T18:58:41.306461+00:00,EUR,4898.93,CANCELLED
10734,1754,2025-09-19T05:58:41.306461+00:00,EUR,2965.56,SHIPPED
10735,313,2026-05-15T16:58:41.306461+00:00,JPY,10455.68,NEW
10736,763,2025-03-01T04:58:41.306461+00:00,USD,5638.85,NEW
10737,962,2026-01-10T03:58:41.306461+00:00,EUR,4503.48,CANCELLED
10738,4090,2025-06-23T07:58:41.306461+00:00,JPY,682.97,CANCELLED
10739,2299,2025-12-21T21:58:41.306461+00:00,EUR,2723.59,DELIVERED
10740,2968,2025-06-21T21:58:41.306461+00:00,USD,1634.72,CANCELLED
10741,2268,2025-10-30T02:58:41.306461+00:00,JPY,4043.46,CANCELLED
10742,2786,2026-04-09T05:58:41.306461+00:00,EUR,429.11,PAID
10743,688,2025-04-28T02:58:41.306461+00:00,USD,6620.42,PAID
10744,3161,2025-07-21T03:58:41.306461+00:00,USD,2043.71,NEW
10745,1911,2025-08-31T17:58:41.306461+00:00,USD,2046.27,SHIPPED
10746,3315,2024-08-19T05:58:41.306461+00:00,USD,1207.62,SHIPPED
10747,4951,2025-08-26T08:58:41.306461+00:00,EUR,2708.7,DELIVERED
10748,99,2025-12-17T16:58:41.306461+00:00,GBP,7522.11,CANCELLED
10749,380,2026-03-27T22:58:41.306461+00:00,GBP,6821.58,DELIVERED
10750,4599,2024-09-02T06:58:41.306461+00:00,GBP,3769.53,DELIVERED
10751,1553,2026-03-27T03:58:41.306461+00:00,GBP,1410.09,SHIPPED
10752,1833,2024-10-26T15:58:41.306461+00:00,USD,7100.69,PAID
10753,8,2025-08-12T02:58:41.306461+00:00,GBP,5450.01,NEW
10754,3426,2026-02-09T03:58:41.306461+00:00,JPY,1539.75,PAID
10755,3446,2025-02-01T02:58:41.306461+00:00,USD,2309.69,PAID
10756,1693,2024-12-16T07:58:41.306461+00:00,USD,2493.5,CANCELLED
10757,3598,2025-04-15T11:58:41.306461+00:00,USD,256.57,NEW
10758,1282,2025-07-14T02:58:41.306461+00:00,EUR,1858.23,DELIVERED
10759,279,2025-11-19T19:58:41.306461+00:00,GBP,3226.18,CANCELLED
10760,1348,2025-11-14T21:58:41.306461+00:00,GBP,1993.06,SHIPPED
10761,3372,2025-06-14T09:58:41.306461+00:00,EUR,12186.79,CANCELLED
10762,3735,2025-03-14T02:58:41.306461+00:00,GBP,1364.18,PAID
10763,1416,2025-10-04T09:58:41.306461+00:00,GBP,91.02,PAID
10764,3955,2024-12-10T20:58:41.306461+00:00,JPY,2809.32,CANCELLED
10765,3042,2024-12-01T16:58:41.306461+00:00,JPY,8163.7,NEW
10766,1455,2025-11-06T03:58:41.306461+00:00,USD,492.48,DELIVERED
10767,3304,2026-01-09T20:58:41.306461+00:00,GBP,4367.22,PAID
10768,392,2025-04-02T22:58:41.306461+00:00,EUR,1416.01,NEW
10769,1454,2025-10-10T11:58:41.306461+00:00,GBP,1069.17,CANCELLED
10770,2278,2024-11-08T16:58:41.306461+00:00,JPY,6960.17,SHIPPED
10771,3748,2025-03-21T20:58:41.306461+00:00,EUR,240.03,DELIVERED
10772,1229,2025-12-12T23:58:41.306461+00:00,GBP,2591.19,SHIPPED
10773,4906,2025-09-11T03:58:41.306461+00:00,USD,5387.72,SHIPPED
10774,3918,2025-10-07T10:58:41.306461+00:00,USD,4408.48,DELIVERED
10775,2142,2025-05-30T01:58:41.306461+00:00,GBP,4183.56,PAID
10776,2190,2026-04-16T16:58:41.306461+00:00,USD,2621.88,NEW
10777,4116,2025-03-05T17:58:41.306461+00:00,EUR,1880.3,NEW
10778,3384,2025-04-24T06:58:41.306461+00:00,GBP,2249.21,SHIPPED
10779,4894,2024-07-06T15:58:41.306461+00:00,JPY,744.48,NEW
10780,2906,2025-10-21T00:58:41.306461+00:00,USD,417.0,CANCELLED
10781,285,2024-08-09T19:58:41.306461+00:00,JPY,2532.77,PAID
10782,713,2024-07-18T06:58:41.306461+00:00,EUR,3055.44,CANCELLED
10783,2421,2025-04-12T06:58:41.306461+00:00,USD,4106.43,PAID
10784,2773,2026-07-15T13:58:41.306461+00:00,JPY,7085.76,PAID
10785,2531,2025-05-06T18:58:41.306461+00:00,USD,7372.44,DELIVERED
10786,4762,2025-09-20T03:58:41.306461+00:00,USD,9665.88,DELIVERED
10787,1797,2025-06-28T16:58:41.306461+00:00,USD,911.38,PAID
10788,3848,2024-08-09T12:58:41.306461+00:00,USD,7206.86,SHIPPED
10789,2513,2025-09-11T10:58:41.306461+00:00,JPY,6245.67,NEW
10790,306,2024-08-02T23:58:41.306461+00:00,EUR,1876.5,NEW
10791,4824,2025-12-25T02:58:41.306461+00:00,GBP,1833.17,NEW
10792,4930,2024-09-12T07:58:41.306461+00:00,USD,6326.04,DELIVERED
10793,209,2026-03-25T15:58:41.306461+00:00,GBP,2545.68,SHIPPED
10794,448,2024-10-01T10:58:41.306461+00:00,EUR,375.3,DELIVERED
10795,2136,2025-10-18T15:58:41.306461+00:00,JPY,2908.05,CANCELLED
10796,4893,2026-02-23T23:58:41.306461+00:00,EUR,963.03,NEW
10797,3236,2025-02-10T04:58:41.306461+00:00,USD,4858.73,PAID
10798,3477,2025-05-11T10:58:41.306461+00:00,USD,1818.6,DELIVERED
10799,4560,2025-12-02T16:58:41.306461+00:00,JPY,2016.48,PAID
10800,3086,2024-12-17T11:58:41.306461+00:00,JPY,317.55,CANCELLED
10801,3747,2025-09-27T12:58:41.306461+00:00,USD,8233.88,SHIPPED
10802,4792,2024-10-27T13:58:41.306461+00:00,USD,2932.27,SHIPPED
10803,1940,2025-07-31T07:58:41.306461+00:00,EUR,5349.74,SHIPPED
10804,661,2025-04-20T04:58:41.306461+00:00,JPY,6655.08,DELIVERED
10805,2745,2025-03-05T01:58:41.306461+00:00,EUR,7617.65,NEW
10806,135,2025-08-11T13:58:41.306461+00:00,USD,6173.3,SHIPPED
10807,3370,2024-07-27T08:58:41.306461+00:00,EUR,523.64,CANCELLED
10808,2006,2024-08-09T13:58:41.306461+00:00,GBP,2127.06,DELIVERED
10809,4468,2025-06-04T01:58:41.306461+00:00,JPY,1905.35,NEW
10810,2325,2025-10-08T11:58:41.306461+00:00,JPY,6294.76,PAID
10811,1795,2026-03-18T20:58:41.306461+00:00,GBP,4820.24,SHIPPED
10812,3229,2025-06-10T02:58:41.306461+00:00,JPY,14637.63,PAID
10813,800,2025-02-07T15:58:41.306461+00:00,USD,2728.71,NEW
10814,2399,2025-01-15T15:58:41.306461+00:00,USD,778.29,SHIPPED
10815,2755,2025-03-08T14:58:41.306461+00:00,USD,4572.24,NEW
10816,1459,2024-10-11T02:58:41.306461+00:00,GBP,1377.18,NEW
10817,4545,2025-04-12T11:58:41.306461+00:00,USD,9777.08,PAID
10818,2803,2024-10-24T06:58:41.306461+00:00,JPY,3925.2,SHIPPED
10819,3791,2024-08-31T04:58:41.306461+00:00,GBP,8268.85,SHIPPED
10820,4473,2024-06-23T17:58:41.306461+00:00,EUR,2383.05,SHIPPED
10821,4227,2025-05-29T07:58:41.306461+00:00,GBP,4106.56,NEW
